"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_genderMaxes","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","speakerGendersMaxes","topic","whichSpPoliticsFirst","assertiveness_rating","block2","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","location_rating","republican_rating","rt_block2","slide_number_block2","spBelief_rating","state_correct","state_incorrect","state_type","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error"
4071,"default","closing businesses during COVID was unnecessary","M","block1","M-S-Eric.png","MC","list2","list2_1","list2_NS",NA,"Eric","conservative",0.01,NA,3529,17,"S",1,"lockdown","NS",0.52,"block2",0.71,0.73,0.21,0.66,0.97,0.47,27701,28,0.52,"Louisiana","New Mexico","CORRECT","block3",0.8,11764,41,NA,14,"default","Judging people based on their demographics","No",34,"Yes",NA,2,"Female",4,NA,NA,"Dem",0.11,0,0,0,0,0,0,NA,1,"WI","['WI']",NA,NA
4071,"default","it is too easy to buy guns","M","block1","M-S-Jason.png","critical","list2","list2_1","list2_NS","Owen didn't pretend that","Jason","liberal",0.98,"pretend",2700,18,"S",1,"gun_laws","NS",0.42,"block2",0.39,0.71,0.1,0.61,0,0.58,102276,32,0.4,"Kentucky","Alaska","INCORRECT","block3",0.52,8677,48,NA,15,"default","Judging people based on their demographics","No",34,"Yes",NA,2,"Female",4,NA,NA,"Dem",0.11,0,0,0,0,0,0,NA,1,"WI","['WI']",NA,NA
4071,"default","it is too hard to get an abortion","F","block1","F-N-Elizabeth.png","critical","list2","list2_1","list2_NS","Grace didn't hear that","Elizabeth","liberal",0.76,"hear",4051,19,"N",1,"abortion","NS",0.5,"block2",0.61,0.68,0.62,0.74,0.03,0.56,17176,26,0.42,"Colorado","Illinois","INCORRECT","block3",0.45,35523,52,NA,16,"default","Judging people based on their demographics","No",34,"Yes",NA,2,"Female",4,NA,NA,"Dem",0.11,0,0,0,0,0,0,NA,1,"WI","['WI']",NA,NA
4246,"default","the uprising at the Capitol was domestic terrorism","F","block1","F-S-Sarah.png","critical","list1","list1_2","list1_NS","Glenn didn't say that","Sarah","liberal",0.96,"say",7277,4,"S",2,"capitol_uprising","NS",0.58,"block2",0.32,0.48,0.99,0.52,0.99,0.65,30491,33,0.21,"Kentucky","Idaho","CORRECT","block3",0.79,4579,55,NA,1,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","medicaid is overfunded","F","block1","F-N-Lisa.png","critical","list1","list1_2","list1_NS","Allison didn't admit that","Lisa","conservative",0.01,"admit",2911,5,"N",2,"medicaid","NS",0.65,"block2",0.28,0.4,0.98,0.65,0.01,0.63,55751,26,0.73,"Oregon","Florida","INCORRECT","block3",0.77,5743,58,NA,2,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","it is too easy to get an abortion","M","block1","M-N-James.png","critical","list1","list1_2","list1_NS","Grace didn't acknowledge","James","conservative",0.02,"acknowledge",3119,6,"N",2,"abortion","NS",0.64,"block2",0.61,0.59,0.01,0.62,0.01,0.48,29001,36,0.65,"New York","Alaska","INCORRECT","block3",0.99,7436,52,NA,3,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","it is too difficult to buy guns","M","block1","M-S-Joseph.png","critical","list1","list1_2","list1_NS","Owen didn't say that","Joseph","conservative",0.03,"say",8052,7,"S",2,"gun_laws","NS",0.66,"block2",0.2,0.53,0.01,0.62,0,0.86,24883,31,0.64,"Mississippi","Kansas","INCORRECT","block3",0.97,7403,50,NA,4,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","immigrants steal jobs from Americans","F","block1","F-S-Kimberly.png","critical","list1","list1_2","list1_NS","Ben isn't annoyed that","Kimberly","conservative",0.02,"be_annoyed",10666,8,"S",2,"immigrants","NS",0.69,"block2",0.36,0.57,0.97,0.68,0.99,0.78,29545,29,0.7,"Alabama","Wisconsin","CORRECT","block3",0.98,8280,44,NA,5,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","Trump's policies damaged the American economy","M","block1","M-S-Ryan.png","critical","list1","list1_2","list1_NS","Tony didn't confess that","Ryan","liberal",0.98,"confess",4152,9,"S",2,"Trump_economy","NS",0.72,"block2",0.19,0.48,0.01,0.7,0.99,0.78,40044,27,0.09,"Arkansas","Ohio","CORRECT","block3",0.9,20590,38,NA,6,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","the military is overfunded","M","block1","M-N-Tim.png","critical","list1","list1_2","list1_NS","Emma didn't hear that","Tim","liberal",0.25,"hear",4694,10,"N",2,"military","NS",0.5,"block2",0.72,0.59,0.02,0.67,0,0.29,149543,21,0.6,"California","Hawaii","INCORRECT","block3",0.99,13143,42,NA,7,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","the 2020 election was rigged","F","block1","F-N-Anna.png","critical","list1","list1_2","list1_NS","Jen didn't hear that","Anna","conservative",0.01,"hear",3085,11,"N",2,"2020_election","NS",0.65,"block2",0.18,0.48,0.98,0.57,0.99,0.83,22072,35,0.84,"Maryland","Nevada","CORRECT","block3",0.94,10190,39,NA,8,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","the rich are taxed too little","M","block1","M-N-Jacob.png","MC","list1","list1_2","list1_NS",NA,"Jacob","liberal",0.97,NA,4571,12,"N",2,"taxes","NS",0.68,"block2",0.18,0.63,0.01,0.66,0.99,0.87,32771,30,0.14,"Massachusetts","Rhode Island","CORRECT","block3",0.99,5612,59,NA,9,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","COVID is a dangerous virus","M","block1","M-N-John.png","critical","list1","list1_2","list1_NS","Mary didn't acknowledge","John","liberal",0.98,"acknowledge",4449,13,"N",2,"COVID","NS",0.66,"block2",0.58,0.55,0.02,0.65,0.99,0.38,41585,24,0.44,"California","Delaware","CORRECT","block3",0.73,8511,54,NA,10,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","mask mandates are necessary","F","block1","F-N-Helen.png","critical","list1","list1_2","list1_NS","Wendy didn't admit that","Helen","liberal",0.98,"admit",5634,14,"N",2,"masks","NS",0.7,"block2",0.78,0.71,0.99,0.7,0.98,0.21,22408,28,0.62,"California","Illinois","CORRECT","block3",0.79,5177,56,NA,11,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","closing businesses during COVID was necessary","M","block1","M-S-Jay.png","MC","list1","list1_2","list1_NS",NA,"Jay","liberal",0.97,NA,6944,15,"S",2,"lockdown","NS",0.62,"block2",0.62,0.7,0.01,0.69,0.01,0.49,23657,32,0.4,"Virginia","Montana","INCORRECT","block3",0.97,11771,45,NA,12,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_2","list1_NS",NA,NA,NA,0.02,NA,12335,16,NA,2,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","Trump handled the pandemic badly","F","block1","F-S-Amy.png","critical","list1","list1_2","list1_NS","Danny isn't annoyed that","Amy","liberal",0.87,"be_annoyed",4491,17,"S",2,"Trump_pandemic","NS",0.7,"block2",0.42,0.52,1,0.68,0,0.65,25520,22,0.19,"Arkansas","West Virginia","INCORRECT","block3",0.71,13114,57,NA,14,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_2","list1_NS",NA,NA,NA,0.98,NA,5495,18,NA,2,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4246,"default","the minimum wage is too high","M","block1","M-S-Michael.png","critical","list1","list1_2","list1_NS","Ken didn't confess that","Michael","conservative",0,"confess",3024,19,"S",2,"minimum_wage","NS",0.63,"block2",0.4,0.55,0.01,0.62,0.98,0.65,36131,23,0.69,"Georgia","Nebraska","CORRECT","block3",0.94,8420,40,NA,16,"default","judging peoples political affiliation.","No",38,"Yes","unique",1,"Female",1,"English",NA,"Dem",0.03,0,0,0,0,0,0,NA,1,"IN","['IN']","N/A",NA
4167,"default","the military is underfunded","M","block1","M-N-Daniel.png","critical","list2","list2_1","list2_NS","Emma doesn't see that","Daniel","conservative",0.04,"see",3947,4,"N",1,"military","NS",0.67,"block2",0.62,0.74,0.03,0.76,0.02,0.5,15409,30,0.44,"Washington","Montana","INCORRECT","block3",0.97,3480,55,NA,1,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","the uprising at the Capitol was patriotic","F","block1","F-S-Amy.png","critical","list2","list2_1","list2_NS","Glenn didn't hear that","Amy","conservative",0.03,"hear",4402,5,"S",1,"capitol_uprising","NS",0.38,"block2",0.08,0.88,0.93,0.56,0,0.96,31614,23,0.96,"Arkansas","Wisconsin","INCORRECT","block3",1,4720,50,NA,2,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","Trump's policies improved the American economy","M","block1","M-S-Ryan.png","critical","list2","list2_1","list2_NS","Tony doesn't know that","Ryan","conservative",0.02,"know",4025,6,"S",1,"Trump_economy","NS",0.69,"block2",0.06,0.59,0.03,0.63,0.01,0.94,13938,34,1,"Arkansas","West Virginia","INCORRECT","block3",1,4782,46,NA,3,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","the minimum wage is too low","M","block1","M-S-Jason.png","critical","list2","list2_1","list2_NS","Ken doesn't know that","Jason","liberal",0.52,"know",3163,7,"S",1,"minimum_wage","NS",0.89,"block2",0.22,0.47,0.1,0.86,1,0.79,43391,21,0.09,"Kentucky","North Dakota","CORRECT","block3",1,6149,44,NA,4,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_1","list2_NS",NA,NA,NA,0.98,NA,4935,8,NA,1,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","Trump handled the pandemic well","F","block1","F-S-Kimberly.png","critical","list2","list2_1","list2_NS","Danny didn't acknowledge","Kimberly","conservative",0.02,"acknowledge",2838,9,"S",1,"Trump_pandemic","NS",0.29,"block2",0.06,0.69,1,0.66,1,0.94,13556,32,0.98,"Alabama","Rhode Island","CORRECT","block3",1,5894,39,NA,6,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","closing businesses during COVID was unnecessary","M","block1","M-S-Eric.png","MC","list2","list2_1","list2_NS",NA,"Eric","conservative",0.02,NA,3391,10,"S",1,"lockdown","NS",0.79,"block2",0.9,0.84,0.02,0.81,0.01,0.15,47454,31,0.01,"Louisiana","Utah","INCORRECT","block3",1,4295,43,NA,7,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_1","list2_NS",NA,NA,NA,0.01,NA,3041,11,NA,1,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","it is too easy to buy guns","M","block1","M-S-Michael.png","critical","list2","list2_1","list2_NS","Owen didn't hear that","Michael","liberal",0.99,"hear",3218,12,"S",1,"gun_laws","NS",0.53,"block2",0.51,0.63,0.03,0.69,0.02,0.54,16501,36,0.43,"Georgia","Wyoming","INCORRECT","block3",0.74,9035,59,NA,9,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","medicaid is underfunded","F","block1","F-N-Elizabeth.png","critical","list2","list2_1","list2_NS","Allison isn't annoyed that","Elizabeth","liberal",0.65,"be_annoyed",3646,13,"N",1,"medicaid","NS",0.39,"block2",0.63,0.99,1,0.91,1,0.36,51565,26,0.83,"Colorado","South Dakota","CORRECT","block3",1,7303,58,NA,10,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","the rich are taxed too much","F","block1","F-N-Rachel.png","MC","list2","list2_1","list2_NS",NA,"Rachel","conservative",0.02,NA,2828,14,"N",1,"taxes","NS",0.89,"block2",1,0.6,0.99,0.88,1,0.01,20442,24,0.03,"Michigan","Delaware","CORRECT","block3",1,4924,40,NA,11,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","immigrants support the economy","F","block1","F-S-Donna.png","critical","list2","list2_1","list2_NS","Ben didn't acknowledge","Donna","liberal",0.74,"acknowledge",3245,15,"S",1,"immigrants","NS",0.55,"block2",0.2,0.86,0.97,0.76,1,0.85,27949,25,0.05,"Tennessee","New Jersey","CORRECT","block3",0.61,8841,41,NA,12,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","COVID is an overhyped virus","M","block1","M-N-Tim.png","critical","list2","list2_1","list2_NS","Mary didn't admit that","Tim","conservative",0,"admit",2969,16,"N",1,"COVID","NS",0.8,"block2",0.93,0.55,0.03,0.46,1,0.05,33621,27,0,"California","Nevada","CORRECT","block3",0.97,23897,38,NA,13,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","mask mandates are unnecessary","F","block1","F-N-Helen.png","critical","list2","list2_1","list2_NS","Wendy isn't annoyed that","Helen","conservative",0,"be_annoyed",2452,17,"N",1,"masks","NS",0.53,"block2",0.95,0.84,0.99,0.83,0.01,0.04,29505,29,0,"California","Nebraska","INCORRECT","block3",0.97,7446,51,NA,14,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","the 2020 election was legitimate","F","block1","F-N-Anna.png","critical","list2","list2_1","list2_NS","Jen doesn't see that","Anna","liberal",1,"see",3356,18,"N",1,"2020_election","NS",0.52,"block2",0.93,0.87,1,0.91,1,0.06,75340,33,1,"Maryland","New Hampshire","CORRECT","block3",1,3422,56,NA,15,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4167,"default","it is too hard to get an abortion","M","block1","M-N-James.png","critical","list2","list2_1","list2_NS","Grace didn't admit that","James","liberal",0.85,"admit",3562,19,"N",1,"abortion","NS",0.65,"block2",0.92,0.88,0.03,1,1,0.08,17643,22,0.9,"New York","Ohio","CORRECT","block3",1,4704,49,NA,16,"default","not sure","No",41,"Yes",NA,3,"Female",4,NA,NA,"Dem",0.14,0,0,0,0,0,0,NA,1,"PA","['PA']",NA,NA
4210,"default","the minimum wage is too high","F","block1","F-S-Donna.png","critical","list1","list1_1","list1_NS","Ken didn't suggest that","Donna","conservative",0.04,"suggest",5244,4,"S",1,"minimum_wage","NS",0.49,"block2",0.24,0.48,0.64,0.5,0.99,0.81,22160,24,0.78,"Tennessee","West Virginia","CORRECT","block3",0.5,5286,48,NA,1,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","the 2020 election was rigged","M","block1","M-N-Tim.png","critical","list1","list1_1","list1_NS","Jen didn't acknowledge","Tim","conservative",0.01,"acknowledge",3708,5,"N",1,"2020_election","NS",0.5,"block2",0.59,0.5,0.05,0.49,0,0.39,24043,26,0.29,"California","Utah","INCORRECT","block3",0.85,18244,39,NA,2,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_1","list1_NS",NA,NA,NA,0.98,NA,7670,6,NA,1,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","COVID is a dangerous virus","F","block1","F-N-Anna.png","critical","list1","list1_1","list1_NS","Mary doesn't think that","Anna","liberal",0.99,"think",3278,7,"N",1,"COVID","NS",0.51,"block2",0.62,0.5,0.63,0.51,0.98,0.45,38083,21,0.6,"Maryland","New Jersey","CORRECT","block3",0.51,4773,57,NA,4,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_1","list1_NS",NA,NA,NA,0.01,NA,4872,8,NA,1,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","the military is overfunded","F","block1","F-N-Helen.png","critical","list1","list1_1","list1_NS","Emma didn't acknowledge","Helen","liberal",0.98,"acknowledge",3644,9,"N",1,"military","NS",0.5,"block2",0.98,0.5,0.81,0.5,0.99,0.02,16388,27,0.87,"California","Maine","CORRECT","block3",0.93,5160,61,NA,6,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","Trump's policies damaged the American economy","F","block1","F-S-Kimberly.png","critical","list1","list1_1","list1_NS","Tony didn't suggest that","Kimberly","liberal",0.78,"suggest",4606,10,"S",1,"Trump_economy","NS",0.5,"block2",0.29,0.52,0.72,0.51,0.99,0.76,22793,25,0.22,"Alabama","Montana","CORRECT","block3",0.38,9548,50,NA,7,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","it is too easy to get an abortion","F","block1","F-N-Lisa.png","critical","list1","list1_1","list1_NS","Grace doesn't think that","Lisa","conservative",0,"think",3145,11,"N",1,"abortion","NS",0.49,"block2",0.85,0.5,0.74,0.49,1,0.12,14721,31,0.06,"Oregon","New Mexico","CORRECT","block3",0.37,11646,42,NA,8,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","medicaid is overfunded","M","block1","M-N-James.png","critical","list1","list1_1","list1_NS","Allison didn't confess that","James","conservative",0.03,"confess",4521,12,"N",1,"medicaid","NS",0.5,"block2",0.88,0.5,0.07,0.5,0,0.11,18221,33,0.13,"New York","North Dakota","INCORRECT","block3",0.5,11759,47,NA,9,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","Trump handled the pandemic badly","M","block1","M-S-Joseph.png","critical","list1","list1_1","list1_NS","Danny doesn't see that","Joseph","liberal",0.77,"see",4261,13,"S",1,"Trump_pandemic","NS",0.5,"block2",0.12,0.49,0.04,0.49,0.99,0.93,18957,29,0.07,"Mississippi","New Hampshire","CORRECT","block3",0.09,18691,38,NA,10,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","the rich are taxed too little","F","block1","F-N-Veronica.png","MC","list1","list1_1","list1_NS",NA,"Veronica","liberal",0.99,NA,4499,14,"N",1,"taxes","NS",0.5,"block2",0.84,0.5,0.79,0.5,0,0.16,18614,32,0.88,"Illinois","Rhode Island","INCORRECT","block3",0.89,6647,43,NA,11,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","immigrants steal jobs from Americans","M","block1","M-S-Anthony.png","critical","list1","list1_1","list1_NS","Ben doesn't see that","Anthony","conservative",0.01,"see",18178,15,"S",1,"immigrants","NS",0.48,"block2",0.32,0.49,0.08,0.47,0,0.73,16073,34,0.66,"Tennessee","Florida","INCORRECT","block3",0.8,9850,51,NA,12,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","closing businesses during COVID was necessary","M","block1","M-S-Eric.png","MC","list1","list1_1","list1_NS",NA,"Eric","liberal",0.98,NA,4318,16,"S",1,"lockdown","NS",0.49,"block2",0.59,0.49,0.04,0.49,0,0.31,19774,28,0.65,"Louisiana","Minnesota","INCORRECT","block3",0.98,4380,58,NA,13,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","it is too difficult to buy guns","F","block1","F-S-Amy.png","critical","list1","list1_1","list1_NS","Owen isn't right that","Amy","conservative",0.01,"be_right",3436,17,"S",1,"gun_laws","NS",0.49,"block2",0.34,0.5,0.64,0.49,1,0.7,22566,35,0.58,"Arkansas","Wisconsin","CORRECT","block3",0.26,10004,56,NA,14,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","mask mandates are necessary","M","block1","M-N-Daniel.png","critical","list1","list1_1","list1_NS","Wendy didn't confess that","Daniel","liberal",0.99,"confess",2761,18,"N",1,"masks","NS",0.5,"block2",0.61,0.5,0.08,0.51,0,0.36,26022,22,0.65,"Washington","Conneticut","INCORRECT","block3",0.86,10886,40,NA,15,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4210,"default","the uprising at the Capitol was domestic terrorism","M","block1","M-S-Michael.png","critical","list1","list1_1","list1_NS","Glenn isn't right that","Michael","liberal",0.99,"be_right",4260,19,"S",1,"capitol_uprising","NS",0.49,"block2",0.16,0.49,0.1,0.49,0.01,0.87,16285,36,0.16,"Georgia","Idaho","INCORRECT","block3",0.67,11240,44,NA,16,"default","seeing how people perceive other's political beliefs based on where they are from, their age, gender and race","Yes",30,"Yes","I have also lived in Florida but it wouldn't let me select multiple states",4,"Female",6,NA,NA,"Dem",0.1,0,0,0,0,0,0,NA,1,"NY","['CT']","southern/Florida",NA
4232,"default","it is too easy to buy guns","F","block1","F-S-Kimberly.png","critical","list2","list2_2","list2_NS","Owen doesn't see that","Kimberly","liberal",0.86,"see",4599,4,"S",2,"gun_laws","NS",0.63,"block2",0.25,0.8,0.99,0.6,0.03,0.74,121719,28,0.21,"Alabama","Rhode Island","INCORRECT","block3",0.87,8866,45,NA,1,"default","Political beliefs","No",31,"Yes","n/a",3,"Male",1,NA,NA,"Rep",0.96,0,1,0,0,0,0,NA,0,"LA","['GA', 'KS', 'LA']",NA,NA
