"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","topic","whichSpPoliticsFirst","Southern_rating","age_correct","age_incorrect","age_rating","age_type","assertiveness_rating","block2","compQuestionType","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","matrixName_correct","matrixName_incorrect","matrixName_type","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error","raceCollapsed","multipleRaces"
4656,"default","the minimum wage is too high","F","block1","F-S-Donna.png","critical","list1","list1_NS","Ken didn't admit that","Donna","conservative",0,"admit",4101,16,"S","minimum_wage","NS",0.91,36,18,0,"INCORRECT",0.56,"block2","age_question",0.25,0.38,0.64,0.27,"Ken","Olivia","INCORRECT",0.83,57437,20,0.16,"block3",0.92,16671,42,NA,13,"default","Something to do with what assumptions people make about other people's political beliefs based on how they look and sound","No",31,"Yes","Some of what was being said was difficult for me to understand, as I have auditory processing issues. There was one question where you asked if someone had mentioned someone named ""Fran."" The person had a strong southern accent. I think he said Glen, not Fran, but it was really difficult to tell because the two names sound similar, and his accent was strong. Captions would have been helpful for people like me who have auditory processing issues, although I understand why you couldn't use them for this experiment.",3,"Female",2,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","WI","['WI']",NA,NA,"white",0
4656,"default","it is too easy to get an abortion","M","block1","M-N-Daniel.png","critical","list1","list1_NS","Grace didn't acknowledge","Daniel","conservative",0,"acknowledge",4340,17,"N","abortion","NS",0.04,34,39,0,"INCORRECT",0.6,"block2","name_question",0.78,0.57,0.36,0.72,"Grace","Judith","INCORRECT",0.36,35181,29,0.3,"block3",0.81,24983,36,NA,14,"default","Something to do with what assumptions people make about other people's political beliefs based on how they look and sound","No",31,"Yes","Some of what was being said was difficult for me to understand, as I have auditory processing issues. There was one question where you asked if someone had mentioned someone named ""Fran."" The person had a strong southern accent. I think he said Glen, not Fran, but it was really difficult to tell because the two names sound similar, and his accent was strong. Captions would have been helpful for people like me who have auditory processing issues, although I understand why you couldn't use them for this experiment.",3,"Female",2,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","WI","['WI']",NA,NA,"white",0
4656,"default","the uprising at the Capitol was domestic terrorism","M","block1","M-S-Anthony.png","critical","list1","list1_NS","Glenn doesn't think that","Anthony","liberal",1,"think",4649,18,"S","capitol_uprising","NS",0.94,29,20,0.09,"INCORRECT",0.82,"block2","name_question",0.16,0.17,0.16,0.08,"Glenn","Fran","INCORRECT",0.88,53110,25,0.07,"block3",0.83,18749,51,NA,15,"default","Something to do with what assumptions people make about other people's political beliefs based on how they look and sound","No",31,"Yes","Some of what was being said was difficult for me to understand, as I have auditory processing issues. There was one question where you asked if someone had mentioned someone named ""Fran."" The person had a strong southern accent. I think he said Glen, not Fran, but it was really difficult to tell because the two names sound similar, and his accent was strong. Captions would have been helpful for people like me who have auditory processing issues, although I understand why you couldn't use them for this experiment.",3,"Female",2,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","WI","['WI']",NA,NA,"white",0
4460,"default","immigrants support the economy","F","block1","F-S-Sarah.png","critical","list2","list2_NS","Ben didn't admit that","Sarah","liberal",1,"admit",9181,4,"S","immigrants","NS",1,30,19,0,"INCORRECT",0.59,"block2","name_question",0.17,0.21,0.66,0.35,"Ben","Sam","INCORRECT",0.85,36335,33,0,"block3",0,31941,38,NA,1,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","the 2020 election was legitimate","M","block1","M-N-Tim.png","critical","list2","list2_NS","Jen didn't say that","Tim","liberal",1,"say",2817,5,"N","2020_election","NS",0.35,26,31,1,"CORRECT",0.84,"block2","name_question",0.75,0.34,0,0.66,"Jen","Isabelle","CORRECT",0.28,31177,26,1,"block3",0.19,53087,44,NA,2,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","it is too hard to get an abortion","M","block1","M-N-Daniel.png","critical","list2","list2_NS","Grace didn't acknowledge","Daniel","liberal",0.85,"acknowledge",5591,6,"N","abortion","NS",0.28,34,39,1,"CORRECT",0.34,"block2","age_question",0.86,0.77,0.58,0.8,"Grace","Rhonda","CORRECT",0.16,58231,29,1,"block3",1,14233,47,NA,3,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","COVID is an overhyped virus","M","block1","M-N-John.png","critical","list2","list2_NS","Mary didn't acknowledge","John","conservative",0,"acknowledge",3094,7,"N","covid","NS",0.65,30,24,1,"CORRECT",0,"block2","name_question",0.34,0.31,0.66,0.31,"Mary","Judith","CORRECT",0.69,36636,31,0.88,"block3",1,13316,54,NA,4,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","Trump handled the pandemic well","M","block1","M-S-Ryan.png","critical","list2","list2_NS","Danny didn't admit that","Ryan","conservative",0,"admit",3659,8,"S","Trump_pandemic","NS",1,25,37,1,"CORRECT",0.6,"block2","name_question",0.17,0.43,0.18,0.41,"Danny","Bill","CORRECT",0.84,69948,23,0.66,"block3",0.67,25885,49,NA,5,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","medicaid is underfunded","F","block1","F-N-Helen.png","critical","list2","list2_NS","Allison doesn't know that","Helen","liberal",1,"know",3604,9,"N","medicaid","NS",0.36,29,21,0,"INCORRECT",0.33,"block2","age_question",0.4,0.38,0.7,0.41,"Allison","Shari","INCORRECT",0.65,46755,22,0.39,"block3",1,12318,41,NA,6,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","closing businesses during COVID was unnecessary","F","block1","F-N-Ashley.png","MC","list2","list2_NS",NA,"Ashley","conservative",0,NA,8369,10,"N","lockdown","NS",0,28,18,0,"INCORRECT",0.61,"block2","age_question",0.28,0.16,0.46,0.35,"the lockdown","universal basic income","INCORRECT",0.84,75997,27,0.87,"block3",1,16877,37,NA,7,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","mask mandates are unnecessary","F","block1","F-N-Lisa.png","critical","list2","list2_NS","Wendy doesn't know that","Lisa","conservative",0.19,"know",6950,11,"N","masks","NS",0,34,37,1,"CORRECT",0.55,"block2","age_question",0.56,0.58,0.84,0.67,"Wendy","Libby","CORRECT",0.42,62894,21,0.65,"block3",1,12618,52,NA,8,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","the military is underfunded","F","block1","F-N-Elizabeth.png","critical","list2","list2_NS","Emma didn't say that","Elizabeth","conservative",0,"say",3336,12,"N","military","NS",0.32,27,20,0,"INCORRECT",0.4,"block2","name_question",0.76,0.66,0.76,0.64,"Emma","Sandra","INCORRECT",0.22,50000,28,0.42,"block3",0.2,13294,55,NA,9,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_NS",NA,NA,NA,1,NA,18476,13,NA,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","the uprising at the Capitol was patriotic","M","block1","M-S-Anthony.png","critical","list2","list2_NS","Glenn didn't pretend that","Anthony","conservative",0,"pretend",3039,14,"S","capitol_uprising","NS",1,29,43,0,"INCORRECT",0.66,"block2","age_question",0,0.18,0,0.32,"Glenn","Danielle","INCORRECT",1,44901,20,0.75,"block3",0.86,57351,50,NA,11,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","Trump's policies improved the American economy","F","block1","F-S-Amy.png","critical","list2","list2_NS","Tony didn't confess that","Amy","conservative",0,"confess",20691,15,"S","Trump_economy","NS",0.78,26,41,1,"CORRECT",0.83,"block2","age_question",0.18,0.4,0.61,0.6,"Tony","Elena","CORRECT",0.79,67339,25,0.67,"block3",1,40073,45,NA,12,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","it is too easy to buy guns","M","block1","M-S-Joseph.png","critical","list2","list2_NS","Owen didn't pretend that","Joseph","liberal",1,"pretend",3008,16,"S","gun_laws","NS",1,27,24,1,"CORRECT",1,"block2","age_question",0,0,0,0.61,"Owen","Sally","CORRECT",1,60621,32,0,"block3",0.74,66990,48,NA,13,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_NS",NA,NA,NA,0,NA,64894,17,NA,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4460,"default","the minimum wage is too low","F","block1","F-S-Donna.png","critical","list2","list2_NS","Ken didn't confess that","Donna","liberal",1,"confess",2076,18,"S","minimum_wage","NS",0.61,36,20,0,"INCORRECT",0.15,"block2","name_question",0.58,0.69,0.91,0.65,"Ken","Charlotte","INCORRECT",0.43,40628,24,0.68,"block3",0,20111,46,NA,15,"default","Perceptions of others.","No",31,"Yes",NA,2,"Male",2,NA,NA,"Dem",0.17,NA,NA,0,NA,NA,NA,NA,"white","AK","['AK', 'NY']",NA,NA,"white",0
4439,"default","the 2020 election was rigged","M","block1","M-N-Tim.png","critical","list1","list1_NS","Jen didn't acknowledge","Tim","conservative",0.01,"acknowledge",4932,4,"N","2020_election","NS",0.18,26,19,1,"CORRECT",0.53,"block2","name_question",0.5,0.53,0.27,0.51,"Jen","Libby","CORRECT",0.5,28019,20,0.45,"block3",0.73,41522,55,NA,1,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","COVID is a dangerous virus","M","block1","M-N-John.png","critical","list1","list1_NS","Mary doesn't know that","John","liberal",0.8,"know",3593,5,"N","covid","NS",0.3,30,18,1,"CORRECT",0.48,"block2","age_question",0.49,0.49,0.19,0.47,"Mary","Marie","CORRECT",0.49,65545,25,0.54,"block3",0.9,24835,45,NA,2,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","medicaid is overfunded","F","block1","F-N-Helen.png","critical","list1","list1_NS","Allison didn't suggest that","Helen","conservative",0.04,"suggest",2985,6,"N","medicaid","NS",0.3,29,24,1,"CORRECT",0.49,"block2","age_question",0.49,0.5,0.71,0.49,"Allison","Elena","CORRECT",0.49,21556,30,0.46,"block3",0.32,10979,49,NA,3,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","the uprising at the Capitol was domestic terrorism","M","block1","M-S-Anthony.png","critical","list1","list1_NS","Glenn didn't admit that","Anthony","liberal",1,"admit",2480,7,"S","capitol_uprising","NS",0.98,29,41,0,"INCORRECT",0.29,"block2","name_question",0.1,0.27,0.18,0.12,"Glenn","Rhonda","INCORRECT",0.86,24669,23,0.15,"block3",0.73,17277,42,NA,4,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","it is too easy to get an abortion","M","block1","M-N-Daniel.png","critical","list1","list1_NS","Grace doesn't know that","Daniel","conservative",0.03,"know",2827,8,"N","abortion","NS",0.27,34,31,1,"CORRECT",0.51,"block2","age_question",0.51,0.52,0.27,0.5,"Grace","Olivia","CORRECT",0.52,24695,22,0.44,"block3",0.89,14164,48,NA,5,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_NS",NA,NA,NA,0,NA,3359,9,NA,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_NS",NA,NA,NA,1,NA,2707,10,NA,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","it is too difficult to buy guns","M","block1","M-S-Joseph.png","critical","list1","list1_NS","Owen didn't admit that","Joseph","conservative",0.06,"admit",3636,11,"S","gun_laws","NS",0.57,27,43,1,"CORRECT",0.49,"block2","name_question",0.48,0.37,0.19,0.4,"Owen","Danielle","CORRECT",0.6,72622,33,0.63,"block3",0.76,12545,51,NA,8,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","immigrants steal jobs from Americans","F","block1","F-S-Sarah.png","critical","list1","list1_NS","Ben didn't hear that","Sarah","conservative",0.2,"hear",2822,12,"S","immigrants","NS",0.99,30,24,0,"INCORRECT",0.31,"block2","name_question",0.28,0.45,0.65,0.26,"Ben","Shari","INCORRECT",0.76,21596,21,0.74,"block3",0.91,12096,46,NA,9,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","closing businesses during COVID was necessary","F","block1","F-N-Ashley.png","MC","list1","list1_NS",NA,"Ashley","liberal",1,NA,2779,13,"N","lockdown","NS",0.23,28,37,0,"INCORRECT",0.48,"block2","age_question",0.56,0.48,0.88,0.48,"the lockdown","vaccine mandates","INCORRECT",0.41,24521,24,0.56,"block3",1,8664,54,NA,10,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","mask mandates are necessary","F","block1","F-N-Lisa.png","critical","list1","list1_NS","Wendy didn't suggest that","Lisa","liberal",0.82,"suggest",2861,14,"N","masks","NS",0.23,34,20,1,"CORRECT",0.5,"block2","name_question",0.5,0.51,0.77,0.49,"Wendy","Fran","CORRECT",0.5,19801,28,0.53,"block3",0.5,11264,52,NA,11,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","Trump handled the pandemic badly","M","block1","M-S-Ryan.png","critical","list1","list1_NS","Danny didn't hear that","Ryan","liberal",0.96,"hear",3900,15,"S","Trump_pandemic","NS",0.84,25,42,0,"INCORRECT",0.43,"block2","age_question",0.45,0.43,0.12,0.43,"Danny","Charlotte","INCORRECT",0.6,19310,27,0.4,"block3",0.8,10818,40,NA,12,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","Trump's policies damaged the American economy","F","block1","F-S-Amy.png","critical","list1","list1_NS","Tony didn't confess that","Amy","liberal",0.94,"confess",3466,16,"S","Trump_economy","NS",0.65,26,40,0,"INCORRECT",0.49,"block2","name_question",0.42,0.49,0.7,0.49,"Tony","Lucy","INCORRECT",0.51,23252,26,0.51,"block3",0.5,13413,37,NA,13,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","the military is overfunded","F","block1","F-N-Elizabeth.png","critical","list1","list1_NS","Emma didn't acknowledge","Elizabeth","liberal",1,"acknowledge",2302,17,"N","military","NS",0.29,27,42,1,"CORRECT",0.49,"block2","age_question",0.51,0.48,0.85,0.47,"Emma","Sam","CORRECT",0.5,22245,31,0.49,"block3",0.76,14063,35,NA,14,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4439,"default","the minimum wage is too high","F","block1","F-S-Donna.png","critical","list1","list1_NS","Ken didn't confess that","Donna","conservative",0,"confess",2133,18,"S","minimum_wage","NS",0.84,36,21,0,"INCORRECT",0.45,"block2","name_question",0.36,0.31,0.61,0.4,"Ken","Sandra","INCORRECT",0.61,22907,32,0.67,"block3",0.41,14637,36,NA,15,"default","I think it is studying how someone's appearance combined with an accent can affect how people view them.","No",34,"Yes","Interesting survey; thank you!",4,"Female",3,"N/A",NA,"Dem",0,NA,NA,0,NA,NA,NA,NA,"white","VA","['VA']","N/A",NA,"white",0
4670,"default","COVID is an overhyped virus","M","block1","M-S-Anthony.png","critical","list2","list2_S","Mary didn't suggest that","Anthony","conservative",0.29,"suggest",4911,4,"S","covid","S",1,29,42,1,"CORRECT",0.5,"block2","age_question",0,0.26,0.02,0.3,"Mary","Fran","CORRECT",1,17070,31,1,"block3",0.04,15120,42,NA,1,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","mask mandates are unnecessary","F","block1","F-S-Amy.png","critical","list2","list2_S","Wendy didn't admit that","Amy","conservative",0.1,"admit",2191,5,"S","masks","S",1,26,21,0,"INCORRECT",0.28,"block2","name_question",0,0.44,1,0,"Wendy","Libby","INCORRECT",1,16544,32,1,"block3",0.68,9307,43,NA,2,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","Trump handled the pandemic well","M","block1","M-N-Tim.png","critical","list2","list2_S","Danny doesn't see that","Tim","conservative",0.75,"see",1923,6,"N","Trump_pandemic","S",0,26,21,0,"INCORRECT",0.35,"block2","name_question",0.4,0,0.02,0.49,"Danny","Elena","INCORRECT",0.27,23633,21,0.44,"block3",0.82,10303,44,NA,3,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","closing businesses during COVID was unnecessary","F","block1","F-S-Lily.png","MC","list2","list2_S",NA,"Lily","conservative",0.87,NA,2095,7,"S","lockdown","S",0,22,37,0,"INCORRECT",0.98,"block2","name_question",0.88,0.16,0.67,0.86,"the lockdown","affirmative action","INCORRECT",0.18,17370,29,0.93,"block3",1,9049,40,NA,4,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","the military is underfunded","F","block1","F-S-Donna.png","critical","list2","list2_S","Emma didn't say that","Donna","conservative",0.97,"say",2730,8,"S","military","S",1,36,41,0,"INCORRECT",0.85,"block2","age_question",0,0.36,0.81,0.63,"Emma","Danielle","INCORRECT",1,15501,33,1,"block3",0.21,9608,55,NA,5,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","it is too easy to buy guns","M","block1","M-N-Daniel.png","critical","list2","list2_S","Owen isn't annoyed that","Daniel","liberal",0.49,"be_annoyed",2069,9,"N","gun_laws","S",0,34,20,0,"INCORRECT",0.56,"block2","name_question",0,0.06,0.02,0.65,"Owen","Isabelle","INCORRECT",0.86,17956,27,0.17,"block3",0.15,10587,47,NA,6,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","the minimum wage is too low","F","block1","F-N-Elizabeth.png","critical","list2","list2_S","Ken doesn't know that","Elizabeth","liberal",0.65,"know",1543,10,"N","minimum_wage","S",0,27,18,1,"CORRECT",0.24,"block2","age_question",0.47,0.64,0.7,0.78,"Ken","Bill","CORRECT",0.02,18673,22,0.98,"block3",0.75,10130,46,NA,7,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_S",NA,NA,NA,1,NA,4513,11,NA,"elections","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","medicaid is underfunded","F","block1","F-S-Sarah.png","critical","list2","list2_S","Allison didn't admit that","Sarah","liberal",0.47,"admit",2249,12,"S","medicaid","S",1,30,31,1,"CORRECT",0.01,"block2","name_question",0.1,0.03,0.98,0.17,"Allison","Sandra","CORRECT",0.83,17122,24,0.25,"block3",1,11487,39,NA,9,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","immigrants support the economy","F","block1","F-N-Helen.png","critical","list2","list2_S","Ben doesn't see that","Helen","liberal",0.43,"see",2061,13,"N","immigrants","S",0,29,24,1,"CORRECT",0.05,"block2","age_question",0.84,0.61,0.78,0.21,"Ben","Sam","CORRECT",0,14955,26,0.95,"block3",0.79,13033,35,NA,10,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","the 2020 election was legitimate","M","block1","M-S-Ryan.png","critical","list2","list2_S","Jen didn't say that","Ryan","liberal",0.61,"say",5169,14,"S","2020_election","S",1,25,24,1,"CORRECT",0.11,"block2","name_question",0,0.3,0.35,0.37,"Jen","Olivia","CORRECT",1,29094,20,0.24,"block3",0.54,11188,53,NA,11,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_S",NA,NA,NA,0,NA,2967,15,NA,"capital","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","it is too hard to get an abortion","M","block1","M-S-Joseph.png","critical","list2","list2_S","Grace didn't suggest that","Joseph","liberal",1,"suggest",2637,16,"S","abortion","S",0.84,27,43,1,"CORRECT",0.56,"block2","age_question",0,0.36,0,0.38,"Grace","Lucy","CORRECT",0.78,17849,23,0,"block3",0.81,11186,52,NA,13,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4670,"default","Trump's policies improved the American economy","F","block1","F-N-Lisa.png","critical","list2","list2_S","Tony doesn't know that","Lisa","conservative",0.69,"know",43214,17,"N","Trump_economy","S",0,34,39,0,"INCORRECT",0.54,"block2","age_question",0.4,0.59,0.61,0.7,"Tony","Sally","INCORRECT",0.51,28764,25,0.55,"block3",0.75,11824,48,NA,14,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
