"workerid","proliferate.condition.x","SpeakerGender","list","list_firstSocCond","name","response","rt","slide_number_in_experiment","socialCondition","socialInfo","socialInfo_code","trigger_class","whichSocConditionFirst","error.x","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","whichAccent","error.y","trial"
3664,"default","M","list2","list2-D","John",0.57,9999,10,"D","non-southern","N","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,7
3664,"default","F","list2","list2-D","Ashley",0.56,13767,11,"R","southern","S","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,8
3664,"default","F","list2","list2-D","Anna",0.15,6731,12,"R","non-southern","N","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,9
3664,"default","F","list2","list2-D","Kimberly",0.5,8532,13,"D","southern","S","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,10
3664,"default","M","list2","list2-D","Anthony",0.41,10041,14,"D","southern","S","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,11
3664,"default","F","list2","list2-D","Jennifer",0.89,9751,15,"D","non-southern","N","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,12
3664,"default","M","list2","list2-D","Christopher",0.6,10318,16,"R","southern","S","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,13
3664,"default","M","list2","list2-D","Kenneth",0.59,9735,17,"R","non-southern","N","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,14
3664,"default","F","list2","list2-D","Emma",0.4,7763,18,"R","southern","S","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,15
3664,"default","F","list2","list2-D","Stephanie",1,5845,19,"R","Republican","R","Party","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,16
3664,"default","M","list2","list2-D","Patrick",0.01,6121,20,"D","Republican","R","Party","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,17
3664,"default","F","list2","list2-D","Helen",0.9,6456,21,"D","non-southern","N","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,18
3664,"default","M","list2","list2-D","James",0.67,10727,22,"D","non-southern","N","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,19
3664,"default","F","list2","list2-D","Rebecca",0.15,6373,23,"R","non-southern","N","Empty","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,20
3664,"default","M","list2","list2-D","Justin",0.99,5246,24,"D","Democrat","D","Party","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,21
3664,"default","F","list2","list2-D","Michelle",0.18,5261,25,"R","non-southern","N","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,22
3664,"default","F","list2","list2-D","Amy",0.48,7787,26,"D","southern","S","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,23
3664,"default","M","list2","list2-D","Daniel",0.23,10693,27,"R","non-southern","N","C","D",NA,"default","How someone's age, ethnicity, and/or hometown influence our perception of their political opinions","No",29,"Yes",NA,4,"Male",5,NA,NA,"Dem",0.36,0,0,0,0,0,0,NA,1,"CO",NA,NA,24
3665,"default","M","list2","list2-R","Jason",0.84,26509,4,"R","southern","S","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,1
3665,"default","F","list2","list2-R","Michelle",0.27,23248,5,"D","non-southern","N","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,2
3665,"default","M","list2","list2-R","John",0.67,12920,6,"R","non-southern","N","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,3
3665,"default","F","list2","list2-R","Emma",0.39,13640,7,"D","southern","S","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,4
3665,"default","M","list2","list2-R","James",0.83,13288,8,"R","non-southern","N","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,5
3665,"default","M","list2","list2-R","Paul",0.16,13088,9,"D","southern","S","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,6
3665,"default","F","list2","list2-R","Rebecca",0.66,11416,10,"D","non-southern","N","Empty","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,7
3665,"default","F","list2","list2-R","Amy",1,8616,11,"R","southern","S","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,8
3665,"default","F","list2","list2-R","Kimberly",0.54,12487,12,"R","southern","S","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,9
3665,"default","F","list2","list2-R","Ashley",0.11,10096,13,"D","southern","S","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,10
3665,"default","F","list2","list2-R","Jennifer",0.51,23112,14,"R","non-southern","N","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,11
3665,"default","F","list2","list2-R","Amanda",1,15216,15,"D","Democrat","D","Party","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,12
3665,"default","F","list2","list2-R","Angela",0.78,12400,16,"D","southern","S","Empty","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,13
3665,"default","M","list2","list2-R","Patrick",1,9304,17,"R","Republican","R","Party","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,14
3665,"default","M","list2","list2-R","Eric",0.45,11632,18,"R","non-southern","N","Empty","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,15
3665,"default","F","list2","list2-R","Anna",0.64,7792,19,"D","non-southern","N","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,16
3665,"default","M","list2","list2-R","Christopher",0.24,12888,20,"D","southern","S","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,17
3665,"default","M","list2","list2-R","Anthony",0.31,10847,21,"R","southern","S","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,18
3665,"default","M","list2","list2-R","Daniel",0.08,6833,22,"D","non-southern","N","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,19
3665,"default","M","list2","list2-R","Justin",0,8120,23,"R","Democrat","D","Party","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,20
3665,"default","M","list2","list2-R","Jeff",0.81,11608,24,"R","southern","S","Empty","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,21
3665,"default","F","list2","list2-R","Stephanie",0,10744,25,"D","Republican","R","Party","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,22
3665,"default","M","list2","list2-R","Kenneth",0.7,7632,26,"D","non-southern","N","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,23
3665,"default","F","list2","list2-R","Helen",0.38,6246,27,"R","non-southern","N","C","R",NA,"default","I think this experiment was about how we see others political views based off how they look.","No",35,"Yes",NA,1,"Female",1,NA,NA,"Dem",0.19,0,1,0,0,0,0,NA,0,"IA",NA,NA,24
3666,"default","M","list1","list1-R","Eric",0.51,20934,4,"R","non-southern","N","Empty","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,1
3666,"default","F","list1","list1-R","Jessica",0.38,10040,5,"R","non-southern","N","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,2
3666,"default","F","list1","list1-R","Lisa",0.72,10066,6,"D","non-southern","N","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,3
3666,"default","M","list1","list1-R","Justin",0,6921,7,"R","Democrat","D","Party","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,4
3666,"default","M","list1","list1-R","Patrick",1,5976,8,"R","Republican","R","Party","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,5
3666,"default","M","list1","list1-R","Jeff",0.66,8592,9,"R","southern","S","Empty","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,6
3666,"default","F","list1","list1-R","Sarah",0.58,10712,10,"R","southern","S","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,7
3666,"default","F","list1","list1-R","Haley",0.42,9448,11,"D","southern","S","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,8
3666,"default","F","list1","list1-R","Elizabeth",0.71,5817,12,"D","non-southern","N","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,9
3666,"default","M","list1","list1-R","Scott",0.51,8208,13,"D","non-southern","N","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,10
3666,"default","M","list1","list1-R","William",0.6,5776,14,"D","non-southern","N","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,11
3666,"default","F","list1","list1-R","Stephanie",0,5840,15,"D","Republican","R","Party","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,12
3666,"default","M","list1","list1-R","Michael",0.47,6351,16,"D","southern","S","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,13
3666,"default","M","list1","list1-R","Tim",0.35,7000,17,"R","non-southern","N","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,14
3666,"default","M","list1","list1-R","Ryan",0.36,5870,18,"D","southern","S","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,15
3666,"default","F","list1","list1-R","Donna",0.44,6880,19,"D","southern","S","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,16
3666,"default","M","list1","list1-R","Joseph",0.69,6745,20,"R","southern","S","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,17
3666,"default","M","list1","list1-R","David",0.37,5455,21,"R","non-southern","N","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,18
3666,"default","F","list1","list1-R","Rachel",0.69,6369,22,"R","southern","S","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,19
3666,"default","M","list1","list1-R","Andrew",0.68,5812,23,"R","southern","S","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,20
3666,"default","F","list1","list1-R","Amanda",1,4746,24,"D","Democrat","D","Party","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,21
3666,"default","F","list1","list1-R","Angela",0.44,10688,25,"D","southern","S","Empty","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,22
3666,"default","F","list1","list1-R","Rebecca",0.59,6305,26,"D","non-southern","N","Empty","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,23
3666,"default","F","list1","list1-R","Emily",0.34,5193,27,"R","non-southern","N","C","R",NA,"default","perception of ideology based on where a person is from","Yes",29,"Yes","none",2,"Male",2,"none","DSA","Other",0,0,0,0,0,0,0,NA,1,"IN","chicago",NA,24
3667,"default","F","list2","list2-D","Rebecca",0.88,14440,4,"R","non-southern","N","Empty","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,1
3667,"default","M","list2","list2-D","Christopher",0.4,8511,5,"R","southern","S","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,2
3667,"default","F","list2","list2-D","Kimberly",0,8440,6,"D","southern","S","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,3
3667,"default","M","list2","list2-D","Jason",0.64,13710,7,"D","southern","S","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,4
3667,"default","F","list2","list2-D","Emma",0.26,8323,8,"R","southern","S","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,5
3667,"default","M","list2","list2-D","Patrick",0,9972,9,"D","Republican","R","Party","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,6
3667,"default","M","list2","list2-D","Justin",1,6057,10,"D","Democrat","D","Party","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,7
3667,"default","F","list2","list2-D","Helen",0.96,16342,11,"D","non-southern","N","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,8
3667,"default","M","list2","list2-D","James",0.96,8247,12,"D","non-southern","N","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,9
3667,"default","F","list2","list2-D","Stephanie",1,7314,13,"R","Republican","R","Party","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,10
3667,"default","M","list2","list2-D","Anthony",0.21,10876,14,"D","southern","S","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,11
3667,"default","M","list2","list2-D","Paul",0.91,7831,15,"R","southern","S","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,12
3667,"default","M","list2","list2-D","Jeff",0.57,16065,16,"D","southern","S","Empty","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,13
3667,"default","M","list2","list2-D","Kenneth",0.95,8969,17,"R","non-southern","N","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,14
3667,"default","F","list2","list2-D","Amy",0.04,6572,18,"D","southern","S","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,15
3667,"default","M","list2","list2-D","Daniel",0.03,7482,19,"R","non-southern","N","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,16
3667,"default","M","list2","list2-D","John",0.79,11908,20,"D","non-southern","N","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,17
3667,"default","F","list2","list2-D","Angela",0.38,11543,21,"R","southern","S","Empty","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,18
3667,"default","F","list2","list2-D","Anna",0.33,11024,22,"R","non-southern","N","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,19
3667,"default","F","list2","list2-D","Amanda",0,5378,23,"R","Democrat","D","Party","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,20
3667,"default","F","list2","list2-D","Michelle",0.16,5501,24,"R","non-southern","N","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,21
3667,"default","F","list2","list2-D","Ashley",0.95,6109,25,"R","southern","S","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,22
3667,"default","F","list2","list2-D","Jennifer",0.92,6323,26,"D","non-southern","N","C","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,23
3667,"default","M","list2","list2-D","Eric",0.62,5609,27,"D","non-southern","N","Empty","D",NA,"default","I think this is about perceptions of political party affiliation based on location, gender, and appearance in relation to respondent's gender, location, and party affiliation.","No",21,"Yes",NA,2,"Female",1,NA,NA,"Dem",0.07,0,0,0,1,0,0,NA,1,"FL",NA,NA,24
3668,"default","F","list2","list2-R","Stephanie",0,14803,4,"D","Republican","R","Party","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,1
3668,"default","F","list2","list2-R","Jennifer",0.75,10540,5,"R","non-southern","N","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,2
3668,"default","M","list2","list2-R","Paul",0.19,8077,6,"D","southern","S","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,3
3668,"default","F","list2","list2-R","Amanda",1,4658,7,"D","Democrat","D","Party","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,4
3668,"default","F","list2","list2-R","Anna",0.77,10180,8,"D","non-southern","N","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,5
3668,"default","M","list2","list2-R","Eric",0.29,9192,9,"R","non-southern","N","Empty","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,6
3668,"default","F","list2","list2-R","Angela",0.28,6040,10,"D","southern","S","Empty","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,7
3668,"default","F","list2","list2-R","Ashley",0.49,7784,11,"D","southern","S","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,8
3668,"default","M","list2","list2-R","Justin",0,7593,12,"R","Democrat","D","Party","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,9
